{'artist': 'Dick Dale', 'song': "It's Beginning to Look a Lot Like Christmas", 'genre': 'Holiday', 'alternative_artist': 'Dick Dale', 'add_to_final_records': True}
{'artist': 'Afroman', 'song': 'Let Her Blow', 'genre': 'Holiday', 'alternative_artist': 'Afroman', 'add_to_final_records': True}
{'artist': 'Afroman', 'song': 'O Chronic Tree', 'genre': 'Holiday', 'alternative_artist': 'Afroman', 'add_to_final_records': True}
{'artist': 'Afroman', 'song': 'A Strainj Poem', 'genre': 'Holiday', 'alternative_artist': 'Afroman', 'add_to_final_records': True}
{'artist': 'Afroman', 'song': 'A Strainy Poem', 'genre': 'Holiday', 'alternative_artist': 'Afroman', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Star of Wonder', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Pink and Glitter', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Candle: Coventry Carol', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Emmanuel', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Good King Wenceslas', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Stille Nacht! Heilige Nacht! (Silent Night! Holy Night!) [Bonus Track]', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'What Child, Nowell', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Comfort and Joy', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Holly, Ivy and Rose', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Jeanette, Isabella', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Harps of Gold', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Snow Angel', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'Our New Year', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': "Winter's Carol", 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Tori Amos', 'song': 'A Silent Night With You', 'genre': 'Holiday', 'alternative_artist': 'Tori Amos', 'add_to_final_records': True}
{'artist': 'Waddie Mitchell', 'song': "A Cowboy's Night Before Christmas", 'genre': 'Holiday', 'alternative_artist': 'Waddie Mitchell', 'add_to_final_records': True}
{'artist': 'Waddie Mitchell', 'song': 'Christmas Letter', 'genre': 'Holiday', 'alternative_artist': 'Waddie Mitchell', 'add_to_final_records': True}
{'artist': 'John Denver & The Muppets', 'song': "Alfie, the Christmas Tree / Carol for a Christmas Tree / It's In Every One of Us", 'genre': 'Holiday', 'alternative_artist': 'Brotherhood of Man', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'Everyday Will Be Like a Holiday', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'Christmas Paradise', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'Carol of the Bells', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'Christmas In the Air', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'I Got My Love to Keep Me Warm', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'Sleigh Ride', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'This Christmas', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'Chanukah Prayer', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': "New Year's Day", 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'Do You Hear What I Hear', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Carole King', 'song': 'My Favorite Things', 'genre': 'Holiday', 'alternative_artist': 'Carole King', 'add_to_final_records': True}
{'artist': 'Ben Folds & Sara Bareilles', 'song': "Baby, It's Cold Outside (feat. The Sing-Off Contestants)", 'genre': 'Holiday', 'alternative_artist': 'Ben Folds', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'Christmas Where You Are (feat. Jim Brickman)', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'Christmas Where You Are (Live) [feat. Jim Brickman]', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'Christmas Every Day of the Year', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'Hymms and Carols Medley (Live) [feat. Jim Brickman]', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'Edelweiss (Live) [feat. The International Children’s Choir]', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'The First Noel (Live)', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'In the Bleak Midwinter (Live)', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'Six for Christmas (Live) [feat. The Five for Fighting Quartet]', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'Superman (Live)', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'It Came Upon a Midnight Clear (Live)', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'Winter Wonderland (Live)', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'Santa Claus Is Coming to Town. (Live) [feat. Oliva Ondrasik]', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Five for Fighting', 'song': 'Christmas Time Is Here (Live) [feat. The International Children’s Choir]', 'genre': 'Holiday', 'alternative_artist': 'Five for Fighting', 'add_to_final_records': True}
{'artist': 'Kristian Bush', 'song': 'Shiny Shiny Christmas Tree', 'genre': 'Holiday', 'alternative_artist': 'Kristian Bush', 'add_to_final_records': True}
{'artist': 'Belinda Carlisle', 'song': 'God Rest Ye Merry Gentlemen', 'genre': 'Holiday', 'alternative_artist': 'Belinda Carlisle', 'add_to_final_records': True}
{'artist': 'Tony Bennett', 'song': 'Winter Wonderland', 'genre': 'Holiday', 'alternative_artist': 'Ben Smith', 'add_to_final_records': True}
{'artist': 'Ben Smith', 'song': 'Christmas Down the Shore', 'genre': 'Holiday', 'alternative_artist': 'Ben Smith', 'add_to_final_records': True}
{'artist': 'Ben Smith', 'song': 'Coal for Christmas', 'genre': 'Holiday', 'alternative_artist': 'Ben Smith', 'add_to_final_records': True}
{'artist': 'Ben Smith', 'song': "Santa's All In", 'genre': 'Holiday', 'alternative_artist': 'Ben Smith', 'add_to_final_records': True}
{'artist': 'Ben Smith', 'song': "He's Just Me", 'genre': 'Holiday', 'alternative_artist': 'Ben Smith', 'add_to_final_records': True}
{'artist': 'Ben Smith', 'song': 'I Got a New Tattoo for Christmas', 'genre': 'Holiday', 'alternative_artist': 'Ben Smith', 'add_to_final_records': True}
{'artist': 'Michael Hedges', 'song': 'What Child Is This', 'genre': 'Holiday', 'alternative_artist': 'Michael Hedges', 'add_to_final_records': True}
{'artist': 'Anggun', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Anggun', 'add_to_final_records': True}
{'artist': 'Lemmy Kilmister, Billy F Gibbons & Dave Grohl', 'song': 'Run Rudolph Run', 'genre': 'Holiday', 'alternative_artist': 'Dave Grohl', 'add_to_final_records': True}
{'artist': 'Justin Bieber', 'song': 'Mistletoe', 'genre': 'Holiday', 'alternative_artist': 'Bei Bei', 'add_to_final_records': True}
{'artist': 'David Hart', 'song': 'Let It Snow (feat. Hargus "Pig" Robbins)', 'genre': 'Holiday', 'alternative_artist': "Hargus 'Pig' Robbins", 'add_to_final_records': True}
{'artist': 'Imelda May & Michel Legrand', 'song': 'Silent Night', 'genre': 'Holiday', 'alternative_artist': 'Imelda May', 'add_to_final_records': True}
{'artist': 'Bob Thompson', 'song': 'Angels We Have Heard On High', 'genre': 'Holiday', 'alternative_artist': 'Bobby Thompson', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'Come On Christmas, Christmas Come On', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'Christmas Time Is Here Again', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'The Little Drummer Boy', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'I Wanna Be Santa Claus', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'Dear Santa', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'Rudolph the Red-Nosed Reindeer', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'Winter Wonderland', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'Peace Be With You', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'The Christmas Dance', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'Blue Christmas', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'White Christmas', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'Ringo Starr', 'song': 'Christmas Eve', 'genre': 'Holiday', 'alternative_artist': 'Ringo Starr', 'add_to_final_records': True}
{'artist': 'L.A. Guns', 'song': 'Run Rudolph Run', 'genre': 'Holiday', 'alternative_artist': 'L', 'add_to_final_records': True}
{'artist': 'Andrea Nardinocchi & Christine', 'song': 'Happy Xmas (War Is Over) [feat. Christine]', 'genre': 'Holiday', 'alternative_artist': 'Christine', 'add_to_final_records': True}
{'artist': 'Christine Byrd, Cliff Young, Dan Haseltine, Danielle Young, Derri Daugherty, Leigh Nash, Mac Powell, Michael Tait, Out of Eden, Sara Groves & Terry Scott Taylor', 'song': "It's Christmas Time", 'genre': 'Holiday', 'alternative_artist': 'Christine', 'add_to_final_records': True}
{'artist': 'US Air Force Concert Band', 'song': 'A Few Festive Things (Carol of the Bells, My Favorite Things, the Christmas Waltz, Silver Bells, the Most Wonderful Time of the Year)', 'genre': 'Holiday', 'alternative_artist': 'Sammy Jay', 'add_to_final_records': True}
{'artist': 'Miss Sammy J', 'song': 'Santa I Can Boogie', 'genre': 'Holiday', 'alternative_artist': 'Sammy Jay', 'add_to_final_records': True}
{'artist': 'Jessie Baylin', 'song': "That's What I Want for Christmas", 'genre': 'Holiday', 'alternative_artist': 'Jessie Baylin', 'add_to_final_records': True}
{'artist': 'Jessie Baylin', 'song': 'Mrs. Christmas', 'genre': 'Holiday', 'alternative_artist': 'Jessie Baylin', 'add_to_final_records': True}
{'artist': 'Jessie Baylin', 'song': 'Purple Snowflakes', 'genre': 'Holiday', 'alternative_artist': 'Jessie Baylin', 'add_to_final_records': True}
{'artist': 'Sheila E.', 'song': 'Santa Baby', 'genre': 'Holiday', 'alternative_artist': 'Sheila E', 'add_to_final_records': True}
{'artist': 'Sheila E.', 'song': 'Rudolph the Red-Nosed Reindeer', 'genre': 'Holiday', 'alternative_artist': 'Sheila E', 'add_to_final_records': True}
{'artist': 'The French Kicks', 'song': 'Alabaster City', 'genre': 'Holiday', 'alternative_artist': 'French Kicks', 'add_to_final_records': True}
{'artist': 'DRAM', 'song': 'Silver Bells (feat. BigBabyMom)', 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'DRAM', 'song': '#1HappyHoliday', 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'DRAM', 'song': 'The Christmas Song', 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'Run-DMC', 'song': 'Christmas In Hollis', 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'M-G-M Studio Chorus & MGM Studio Orchestra', 'song': 'Welcome Christmas', 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'M-G-M Studio Chorus & MGM Studio Orchestra', 'song': 'Opening', 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'M-G-M Studio Chorus & MGM Studio Orchestra', 'song': 'Trim Up the Tree', 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'M-G-M Studio Chorus & MGM Studio Orchestra', 'song': 'I Must Stop Christmas', 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'M-G-M Studio Chorus & MGM Studio Orchestra', 'song': 'Finale', 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'M-G-M Studio Chorus & MGM Studio Orchestra', 'song': "Tomorrow Is Christmas, It's Practically Here", 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'M-G-M Studio Chorus & MGM Studio Orchestra', 'song': 'A Quarter of Dawn', 'genre': 'Holiday', 'alternative_artist': 'D', 'add_to_final_records': True}
{'artist': 'US Air Force Concert Band and Singing Sergeants', 'song': 'Christmas Eve In Washington', 'genre': 'Holiday', 'alternative_artist': 'Jim Sullivan', 'add_to_final_records': True}
{'artist': 'Kat Edmonson & Lyle Lovett', 'song': 'Christmas Time Is Here (with Mitch Watson)', 'genre': 'Holiday', 'alternative_artist': 'Kat Edmonson', 'add_to_final_records': True}
{'artist': 'Guy Clark, Ashley Cleveland & Robert Ellis Orral', 'song': 'Unto Us a Child Is Born', 'genre': 'Holiday', 'alternative_artist': 'Ashley Clark', 'add_to_final_records': True}
{'artist': 'Guy Clark, Thom Schuyler & Ashley Cleveland', 'song': 'In the Dark of Night', 'genre': 'Holiday', 'alternative_artist': 'Ashley Clark', 'add_to_final_records': True}
{'artist': 'DJ Boo Boo', 'song': 'Get Scared', 'genre': 'Holiday', 'alternative_artist': 'Get Scared', 'add_to_final_records': True}
{'artist': 'Pee Wee King', 'song': 'Rootin’ Tootin’ Santa Claus', 'genre': 'Holiday', 'alternative_artist': 'Pee Wee King', 'add_to_final_records': True}
{'artist': 'Pee Wee King', 'song': 'Rootin Tootin Santa Claus', 'genre': 'Holiday', 'alternative_artist': 'Pee Wee King', 'add_to_final_records': True}
{'artist': 'Anna Wilson', 'song': 'Mrs. Claus', 'genre': 'Holiday', 'alternative_artist': 'Anna Wilson', 'add_to_final_records': True}
{'artist': 'Anna Wilson', 'song': 'Light Me Up (feat. Chuck Wicks)', 'genre': 'Holiday', 'alternative_artist': 'Anna Wilson', 'add_to_final_records': True}
{'artist': 'Anna Wilson', 'song': 'Yule Swing', 'genre': 'Holiday', 'alternative_artist': 'Anna Wilson', 'add_to_final_records': True}
{'artist': 'Anna Wilson', 'song': 'Christmas Is Coming to Town', 'genre': 'Holiday', 'alternative_artist': 'Anna Wilson', 'add_to_final_records': True}
{'artist': 'Anna Wilson', 'song': 'A House, a Home (For the Holidays)', 'genre': 'Holiday', 'alternative_artist': 'Anna Wilson', 'add_to_final_records': True}
{'artist': 'Anna Wilson', 'song': "Holiday Lovin'", 'genre': 'Holiday', 'alternative_artist': 'Anna Wilson', 'add_to_final_records': True}
{'artist': 'Anna Wilson', 'song': 'Through Their Eyes', 'genre': 'Holiday', 'alternative_artist': 'Anna Wilson', 'add_to_final_records': True}
{'artist': 'Anna Wilson', 'song': 'Wish', 'genre': 'Holiday', 'alternative_artist': 'Anna Wilson', 'add_to_final_records': True}
{'artist': 'Anna Wilson', 'song': 'One Day', 'genre': 'Holiday', 'alternative_artist': 'Anna Wilson', 'add_to_final_records': True}
{'artist': 'Anna Wilson', 'song': 'Resolutions', 'genre': 'Holiday', 'alternative_artist': 'Anna Wilson', 'add_to_final_records': True}
{'artist': 'Kenny Loggins, Peter Asher, Kate Price, David Rubenstein, Dean Parks, Geoffrey Gordon, Jai Winding, Peter Kater, Jimmy Johnson, David Darling, R. Carlos Nakai & Norton Buffalo', 'song': 'Have Yourself a Merry Little Christmas', 'genre': 'Holiday', 'alternative_artist': 'Kenny Price', 'add_to_final_records': True}
{'artist': 'Kenny Loggins, Kate Price, David Rubenstein, Dean Parks, Geoffrey Gordon, Jai Winding, Peter Kater, Jimmy Johnson, David Darling & R. Carlos Nakai', 'song': 'The Christmas Song (Chestnuts Roasting On an Open Fire)', 'genre': 'Holiday', 'alternative_artist': 'Kenny Price', 'add_to_final_records': True}
